"EAN code";"article number";"availability";"next expected arrival"
"5998250310169";"1016";"available";"2022-07-20"
"5998250310176";"1017";"0";"2022-04-20"
"5998250310466";"1046";"available";"2022-08-25"
"5998250310473";"1047";"available";"2022-08-25"
"5998250310480";"1048";"available";"2022-08-25"
"5998250310497";"1049";"available";"2022-02-03"
"5998250310503";"1050";"available";"2022-08-25"
"5998250310510";"1051";"available";"2022-02-03"
"5998250310527";"1052";"available";""
"5998250310534";"1053";"available";""
"5998250310541";"1054";"available";""
"5998250310558";"1055";"available";"2022-02-03"
"5998250310565";"1056";"available";""
"5998250310572";"1057";"available";""
"5998250310725";"1072";"available";""
"5998250310787";"1078";"available";""
"5998250310794";"1079";"available";""
"5998250310800";"1080";"available";""
"5998250310879";"1087";"available";"2022-04-20"
"5998250310886";"1088";"available";"2022-04-20"
"5998250310893";"1089";"0";"2022-04-20"
"5998250310909";"1090";"available";"2022-04-20"
"5998250310916";"1091";"available";"2022-02-03"
"5998250310923";"1092";"available";"2022-08-25"
"5998250310930";"1093";"available";"2022-02-03"
"5998250310954";"1095";"available";"2022-08-25"
"5998250310985";"1098";"available";""
"5998250310992";"1099";"0";""
"5998250311005";"1100";"available";""
"5998250311166";"1116";"available";""
"5998250311173";"1117";"available";""
"5998250311203";"1120";"available";"2022-02-02"
"5998250311470";"1147";"available";""
"5998250311487";"1148";"available";""
"5998250311593";"1159";"0";""
"5998250311609";"1160";"available";""
"5998250311630";"1163";"available";"2022-08-25"
"5998250311661";"1166";"available";"2022-08-25"
"5998250312989";"1298";"0";"2022-03-20"
"5998250312996";"1299";"0";"2022-03-20"
"5998250313016";"1301";"0";"2022-02-25"
"5998250313023";"1302";"available";"2022-02-25"
"5998250313313";"1331";"available";""
"5998250313320";"1332";"available";""
"5998250313382";"1338";"available";""
"5998250313580";"1358";"0";"2022-04-20"
"5998250313597";"1359";"available";""
"5998250313818";"1381";"available";""
"5998250313825";"1382";"available";""
"5998250313993";"1399";"0";"2022-03-20"
"5998250314006";"1400";"7";"2022-03-20"
"5998250314075";"1407";"available";""
"5998250314082";"1408";"available";""
"5998250314099";"1409";"available";""
"5998250314112";"1411";"0";"2022-02-03"
"5998250314129";"1412";"available";"2022-02-21"
"5998250314136";"1413";"available";""
"5998250314143";"1414";"available";""
"5998250314150";"1415";"available";""
"5998250314167";"1416";"available";""
"5998250314174";"1417";"0";"2022-02-21"
"5998250314181";"1418";"available";"2022-02-03"
"5998250314198";"1419";"available";""
"5998250314204";"1420";"0";"2022-04-20"
"5998250314211";"1421";"available";""
"5998250314228";"1422";"available";""
"5998250314235";"1423";"available";""
"5998250314266";"1426";"available";"2022-03-03"
"5998250314273";"1427";"available";"2022-03-03"
"5998250314280";"1428";"available";""
"5998250314297";"1429";"available";""
"5998250314303";"1430";"1";"2022-03-07"
"5998250314310";"1431";"available";""
"5998250314327";"1432";"available";""
"5998250314334";"1433";"available";""
"5998250314341";"1434";"available";""
"5998250314358";"1435";"available";""
"5998250314365";"1436";"1";""
"5998250314372";"1437";"available";""
"5998250314389";"1438";"available";""
"5998250314396";"1439";"available";""
"5998250314402";"1440";"available";""
"5998250314419";"1441";"available";""
"5998250314426";"1442";"available";"2022-02-22"
"5998250314433";"1443";"0";""
"5998250314440";"1444";"available";""
"5998250314457";"1445";"available";""
"5998250314464";"1446";"available";""
"5998250314471";"1447";"available";""
"5998250314488";"1448";"0";"2022-02-07"
"5998250314495";"1449";"0";"2022-02-07"
"5998250314501";"1450";"0";"2022-04-20"
"5998250314518";"1451";"0";"2022-04-20"
"5998250314525";"1452";"0";"2022-04-20"
"5998250314532";"1453";"0";"2022-04-20"
"5998250314549";"1454";"available";""
"5998250314556";"1455";"0";"2022-04-20"
"5998250314570";"1457";"1";""
"5998250314587";"1458";"available";""
"5998250314594";"1459";"0";""
"5998250314600";"1460";"available";""
"5998250314617";"1461";"0";""
"5998250314624";"1462";"available";""
"5998250314631";"1463";"available";""
"5998250314648";"1464";"available";""
"5998250314655";"1465";"available";""
"5998250314662";"1466";"available";""
"5998250314679";"1467";"available";""
"5998250314686";"1468";"available";""
"5998250314693";"1469";"available";""
"5998250314709";"1470";"available";""
"5998250314723";"1472";"available";""
"5998250314730";"1473";"available";""
"5998250314747";"1474";"available";""
"5998250314754";"1475";"available";""
"5998250314778";"1477";"available";"2022-05-20"
"5998250314785";"1478";"available";"2022-05-20"
"5998250314792";"1479";"available";""
"5998250314808";"1480";"available";"2022-08-25"
"5998250314815";"1481";"available";"2022-05-20"
"5998250314822";"1482";"available";""
"5998250314839";"1483";"0";"2022-03-20"
"5998250314846";"1484";"available";"2022-03-20"
"5998250314853";"1485";"available";""
"5998250314860";"1486";"available";""
"5998250314877";"1487";"available";""
"5998250314884";"1488";"available";""
"5998250314891";"1489";"available";""
"5998250314907";"1490";"available";""
"5998250314914";"1491";"available";""
"5998250314921";"1492";"available";""
"5998250314938";"1493";"available";""
"5998250314945";"1494";"available";""
"5998250314952";"1495";"available";""
"5998250314969";"1496";"available";"2022-06-20"
"5998250314976";"1497";"available";""
"5998250314983";"1498";"available";"2022-02-21"
"5998250315034";"1503";"0";""
"5998250315058";"1505";"0";""
"5998250315065";"1506";"0";""
"5998250315072";"1507";"available";"2022-03-16"
"5998250315089";"1508";"available";"2022-03-16"
"5998250315096";"1509";"available";""
"5998250315102";"1510";"available";""
"5998250315119";"1511";"available";""
"5998250315126";"1512";"available";""
"5998250315157";"1515";"available";""
"5998250315164";"1516";"available";"2022-03-07"
"5998250315171";"1517";"available";""
"5998250315188";"1518";"available";""
"5998250315195";"1519";"available";""
"5998250315249";"1524";"available";""
"5998250315256";"1525";"available";""
"5998250315263";"1526";"available";""
"5998250315270";"1527";"available";"2022-03-24"
"5998250315287";"1528";"available";""
"5998250315294";"1529";"available";""
"5998250315300";"1530";"available";"2022-08-25"
"5998250315317";"1531";"available";"2022-07-20"
"5998250315324";"1532";"available";""
"5998250315331";"1533";"available";"2022-03-24"
"5998250315348";"1534";"available";""
"5998250315362";"1536";"available";""
"5998250315379";"1537";"0";""
"5998250315386";"1538";"0";""
"5998250315393";"1539";"available";""
"5998250315409";"1540";"available";""
"5998250315416";"1541";"available";""
"5998250315423";"1542";"0";""
"5998250315430";"1543";"available";""
"5998250315447";"1544";"available";""
"5998250315454";"1545";"available";""
"5998250315461";"1546";"0";""
"5998250315478";"1547";"0";""
"5998250315508";"1550";"available";""
"5998250315515";"1551";"0";"2022-03-24"
"5998250315546";"1554";"available";""
"5998250315553";"1555";"available";""
"5998250315560";"1556";"7";""
"5998250315577";"1557";"0";""
"5998250315584";"1558";"0";""
"5998250315591";"1559";"0";""
"5998250315607";"1560";"0";""
"5998250315621";"1562";"available";""
"5998250315638";"1563";"available";""
"5998250315645";"1564";"available";""
"5998250315652";"1565";"available";""
"5998250315669";"1566";"available";""
"5998250315676";"1567";"available";""
"5998250315683";"1568";"available";""
"5998250315690";"1569";"available";""
"5998250315706";"1570";"available";""
"5998250315713";"1571";"available";""
"5998250315720";"1572";"available";""
"5998250315737";"1573";"available";""
"5998250315744";"1574";"available";"2022-05-20"
"5998250315751";"1575";"available";"2022-05-20"
"5998250315768";"1576";"available";"2022-05-20"
"5998250315775";"1577";"available";""
"5998250315782";"1578";"available";""
"5998250315799";"1579";"available";""
"5998250315805";"1580";"available";""
"5998250315812";"1581";"available";""
"5998250315829";"1582";"available";"2022-08-25"
"5998250315836";"1583";"available";"2022-03-24"
"5998250315843";"1584";"available";""
"5998250315850";"1585";"available";""
"5998250315867";"1586";"available";"2022-03-24"
"5998250315874";"1587";"available";"2022-03-24"
"5998250315881";"1588";"available";"2022-07-20"
"5998250315898";"1589";"available";"2022-05-20"
"5998250315904";"1590";"available";""
"5998250315911";"1591";"0";""
"5998250315928";"1592";"available";"2022-03-24"
"5998250315935";"1593";"available";"2022-08-25"
"5998250315942";"1594";"available";"2022-03-24"
"5998250315959";"1595";"available";"2022-03-24"
"5998250315966";"1596";"available";""
"5998250315980";"1598";"available";""
"5998250315997";"1599";"available";"2022-08-25"
"5998250316086";"1608";"available";""
"5998250316093";"1609";"available";""
"5998250316109";"1610";"available";""
"5998250316116";"1611";"available";""
"5998250316154";"1615";"available";"2022-05-20"
"5998250316185";"1618";"available";"2022-05-20"
"5998250316222";"1622";"available";""
"5998250316246";"1624";"available";""
"5998250316253";"1625";"available";""
"5998250316260";"1626";"available";""
"5998250316277";"1627";"available";""
"5998250316284";"1628";"available";""
"5998250316291";"1629";"available";""
"5998250316307";"1630";"available";""
"5998250316314";"1631";"available";""
"5998250316352";"1635";"available";"2022-08-25"
"5998250316383";"1638";"available";"2022-05-20"
"5998250316420";"1642";"available";""
"5998250316444";"1644";"0";"2022-03-20"
"5998250316451";"1645";"available";""
"5998250316475";"1647";"available";""
"5998250316482";"1648";"available";""
"5998250316499";"1649";"available";""
"5998250316505";"1650";"available";""
"5998250316512";"1651";"available";""
"5998250316529";"1652";"available";""
"5998250316536";"1653";"available";""
"5998250316550";"1655";"available";""
"5998250316567";"1656";"available";""
"5998250316574";"1657";"available";""
"5998250316581";"1658";"available";""
"5998250316598";"1659";"available";"2022-08-25"
"5998250316673";"1667";"available";""
"5998250316758";"1675";"available";""
"5998250316857";"1685";"available";""
"5998250316871";"1687";"available";"2022-05-20"
"5998250316895";"1689";"available";""
"5998250316901";"1690";"available";"2022-07-20"
"5998250316925";"1692";"available";"2022-03-24"
"5998250316932";"1693";"available";""
"5998250316949";"1694";"available";""
"5998250316956";"1695";"available";""
"5998250316963";"1696";"available";""
"5998250316987";"1698";"available";""
"5998250317281";"1728";"available";"2022-04-20"
"5998250317410";"1741";"available";"2022-03-20"
"5998250317427";"1742";"available";"2022-03-20"
"5998250317434";"1743";"0";"2022-03-20"
"5998250317441";"1744";"available";"2022-03-20"
"5998250317458";"1745";"available";"2022-03-20"
"5998250317465";"1746";"0";"2022-03-20"
"5998250317472";"1747";"available";"2022-03-20"
"5998250317489";"1748";"0";"2022-03-20"
"5998250317540";"1754";"available";""
"5998250317557";"1755";"available";""
"5998250317564";"1756";"available";""
"5998250317571";"1757";"available";""
"5998250317588";"1758";"available";""
"5998250317748";"1774";"available";"2022-04-20"
"5998250317878";"1787";"available";""
"5998250317885";"1788";"available";""
"5998250317939";"1793";"available";""
"5998250317953";"1795";"available";""
"5998250318004";"1800";"available";""
"5998250318028";"1802";"available";""
"5998250318035";"1803";"available";""
"5998250318042";"1804";"available";""
"5998250318141";"1814";"available";""
"5998250318158";"1815";"available";""
"5998250318172";"1817";"available";""
"5998250318189";"1818";"available";""
"5998250318196";"1819";"18";""
"5998250318226";"1822";"available";""
"5998250318349";"1834";"available";""
"5998250318370";"1837";"available";""
"5998250318431";"1843";"0";"2022-02-25"
"5998250318448";"1844";"available";""
"5998250318455";"1845";"available";""
"5998250318462";"1846";"available";""
"5998250318479";"1847";"available";""
"5998250318486";"1848";"available";""
"5998250318493";"1849";"available";""
"5998250318561";"1856";"0";""
"5998250318578";"1857";"0";""
"5998250318585";"1858";"available";""
"5998250318615";"1861";"available";""
"5998250318622";"1862";"available";""
"5998250318639";"1863";"available";""
"5998250318646";"1864";"available";""
"5998250318738";"1873";"available";""
"5998250318967";"1896";"available";""
"5998250318981";"1898";"available";""
"5998250318998";"1899";"available";""
"5998250319308";"1930";"available";""
"5998250319315";"1931";"available";""
"5998250319322";"1932";"available";""
"5998250319339";"1933";"available";""
"5998250319346";"1934";"available";""
"5998250319384";"1938";"available";""
"5998250319391";"1939";"available";""
"5998250319407";"1940";"available";""
"5998250319414";"1941";"available";""
"5998250319421";"1942";"available";""
"5998250319469";"1946";"available";""
"5998250319476";"1947";"0";""
"5998250319483";"1948";"16";""
"5998250319520";"1952";"0";""
"5998250319551";"1955";"1";""
"5998250319568";"1956";"9";""
"5998250319605";"1960";"available";""
"5998250319612";"1961";"0";""
"5998250319711";"1971";"available";""
"5998250319735";"1973";"available";""
"5998250319926";"1992";"available";""
"5998250319933";"1993";"0";""
"5998250319940";"1994";"available";""
"5998250319957";"1995";"available";"2022-05-20"
"5998250319964";"1996";"available";""
"5998250319971";"1997";"available";""
"5998250319988";"1998";"available";"2022-05-20"
"5998250319995";"1999";"0";"2022-05-20"
"5998250320007";"2000";"available";"2022-05-20"
"5998250320458";"2045";"available";""
"5998250320465";"2046";"available";""
"5998250320946";"2094";"available";"2022-02-21"
"5998250320953";"2095";"0";"2022-02-21"
"5998250320960";"2096";"available";"2022-03-07"
"5998250320977";"2097";"0";""
"5998250320984";"2098";"1";""
"5998250320991";"2099";"0";""
"5998250321028";"2102";"available";"2022-02-28"
"5998250321035";"2103";"0";"2022-02-21"
"5998250321042";"2104";"available";"2022-06-20"
"5998250321059";"2105";"available";""
"5998250321066";"2106";"available";""
"5998250321073";"2107";"0";""
"5998250321080";"2108";"0";""
"5998250321097";"2109";"8";""
"5998250321103";"2110";"available";"2022-04-07"
"5998250321110";"2111";"15";"2022-04-07"
"5998250321127";"2112";"8";"2022-04-07"
"5998250321134";"2113";"available";"2022-04-07"
"5998250321141";"2114";"available";"2022-04-20"
"5998250321158";"2115";"available";"2022-04-20"
"5998250321165";"2116";"available";""
"5998250321172";"2117";"available";""
"5998250321189";"2118";"available";""
"5998250321561";"2156";"available";"2022-02-16"
"5998250321578";"2157";"available";""
"5998250321585";"2158";"available";"2022-06-20"
"5998250321615";"2161";"available";"2022-06-20"
"5998250321622";"2162";"available";""
"5998250321639";"2163";"available";"2022-02-16"
"5998250321738";"2173";"available";""
"5998250321745";"2174";"available";""
"5998250321752";"2175";"available";"2022-03-03"
"5998250321806";"2180";"7";""
"5998250321813";"2181";"2";""
"5998250321837";"2183";"available";"2022-06-20"
"5998250321844";"2184";"available";""
"5998250321851";"2185";"available";""
"5998250321868";"2186";"available";"2022-06-20"
"5998250321875";"2187";"available";""
"5998250321882";"2188";"available";"2022-06-20"
"5998250321899";"2189";"available";""
"5998250321905";"2190";"available";""
"5998250321912";"2191";"available";""
"5998250321929";"2192";"available";""
"5998250321936";"2193";"available";""
"5998250322025";"2202";"0";"2022-02-07"
"5998250322032";"2203";"0";"2022-02-07"
"5998250322049";"2204";"available";""
"5998250322155";"2215";"available";""
"5998250322162";"2216";"available";"2022-06-20"
"5998250322179";"2217";"4";""
"5998250322186";"2218";"available";""
"5998250322193";"2219";"0";""
"5998250322209";"2220";"0";"2022-04-20"
"5998250322216";"2221";"available";""
"5998250322223";"2222";"available";""
"5998250322247";"2224";"available";"2022-06-20"
"5998250322254";"2225";"available";""
"5998250322322";"2232";"available";"2022-06-20"
"5998250322339";"2233";"available";""
"5998250322346";"2234";"available";""
"5998250322353";"2235";"available";""
"5998250322452";"2245";"0";""
"5998250322469";"2246";"0";""
"5998250322520";"2252";"available";""
"5998250322537";"2253";"available";""
"5998250322544";"2254";"available";""
"5998250322551";"2255";"available";""
"5998250322568";"2256";"available";""
"5998250322575";"2257";"available";""
"5998250322582";"2258";"0";""
"5998250322599";"2259";"3";""
"5998250322605";"2260";"20";""
"5998250322667";"2266";"available";""
"5998250322698";"2269";"0";"2022-02-28"
"5998250322704";"2270";"available";"2022-06-20"
"5998250322711";"2271";"0";"2022-02-21"
"5998250322735";"2273";"available";"2022-04-20"
"5998250322742";"2274";"available";""
"5998250322759";"2275";"available";""
"5998250322766";"2276";"0";"2022-02-21"
"5998250322773";"2277";"0";"2022-02-21"
"5998250322780";"2278";"available";"2022-06-20"
"5998250322797";"2279";"0";"2022-04-20"
"5998250322841";"2284";"available";"2022-03-03"
"5998250322858";"2285";"0";"2022-03-31"
"5998250322865";"2286";"available";"2022-03-31"
"5998250322872";"2287";"available";"2022-03-03"
"5998250322971";"2297";"available";""
"5998250322988";"2298";"available";""
"5998250322995";"2299";"available";""
"5998250323008";"2300";"available";""
"5998250323015";"2301";"available";"2022-03-20"
"5998250323022";"2302";"available";"2022-03-20"
"5998250323039";"2303";"available";"2022-02-04"
"5998250323046";"2304";"available";"2022-05-20"
"5998250323053";"2305";"available";"2022-03-20"
"5998250323060";"2306";"available";"2022-08-25"
"5998250323077";"2307";"available";""
"5998250323084";"2308";"available";"2022-05-20"
"5998250323091";"2309";"available";""
"5998250323213";"2321";"0";"2022-02-04"
"5998250323220";"2322";"available";"2022-02-04"
"5998250323237";"2323";"available";"2022-03-20"
"5998250323268";"2326";"available";"2022-02-04"
"5998250323275";"2327";"0";"2022-03-20"
"5998250323282";"2328";"available";""
"5998250323299";"2329";"available";""
"5998250323350";"2335";"available";"2022-03-20"
"5998250323367";"2336";"available";"2022-03-20"
"5998250323374";"2337";"0";"2022-03-20"
"5998250323381";"2338";"0";"2022-03-20"
"5998250323398";"2339";"0";"2022-03-20"
"5998250323404";"2340";"available";"2022-05-20"
"5998250323411";"2341";"available";""
"5998250323428";"2342";"available";"2022-08-25"
"5998250323435";"2343";"available";"2022-03-20"
"5998250323442";"2344";"2";"2022-02-04"
"5998250323459";"2345";"available";"2022-05-20"
"5998250323473";"2347";"available";""
"5998250323480";"2348";"available";""
"5998250323497";"2349";"0";""
"5998250323503";"2350";"0";""
"5998250323589";"2358";"available";""
"5998250323596";"2359";"13";""
"5998250323602";"2360";"13";""
"5998250323619";"2361";"available";"2022-08-25"
"5998250323626";"2362";"available";"2022-05-20"
"5998250323633";"2363";"available";""
"5998250323640";"2364";"available";""
"5998250323657";"2365";"available";"2022-03-20"
"5998250323664";"2366";"available";"2022-05-20"
"5998250323671";"2367";"0";""
"5998250323688";"2368";"0";""
"5998250323695";"2369";"0";""
"5998250323701";"2370";"0";""
"5998250323886";"2388";"0";"2022-04-20"
"5998250323893";"2389";"0";"2022-04-20"
"5998250323909";"2390";"available";""
"5998250324197";"2419";"0";""
"5998250324289";"2428";"available";""
"5998250324296";"2429";"available";"2022-05-20"
"5998250324319";"2431";"available";""
"5998250324326";"2432";"available";""
"5998250324333";"2433";"available";"2022-04-20"
"5998250324340";"2434";"0";""
"5998250324357";"2435";"available";""
"5998250324364";"2436";"available";""
"5998250324425";"2442";"0";""
"5998250324449";"2444";"0";""
"5998250324456";"2445";"6";""
"5998250324463";"2446";"14";""
"5998250324470";"2447";"3";""
"5998250324487";"2448";"available";"2022-03-03"
"5998250324494";"2449";"19";"2022-02-10"
"5998250324517";"2451";"4";"2022-02-10"
"5998250324647";"2464";"available";""
"5998250324654";"2465";"available";""
"5998250324661";"2466";"available";""
"5998250324678";"2467";"available";""
"5998250324685";"2468";"available";""
"5998250324692";"2469";"0";""
"5998250324739";"2473";"available";""
"5998250324777";"2477";"0";""
"5998250324784";"2478";"available";"2022-02-03"
"5998250324791";"2479";"available";"2022-06-20"
"5998250324807";"2480";"available";""
"5998250324814";"2481";"available";""
"5998250324821";"2482";"available";""
"5998250324838";"2483";"available";""
"5998250324845";"2484";"available";"2022-08-25"
"5998250324852";"2485";"available";"2022-08-25"
"5998250324869";"2486";"available";"2022-08-25"
"5998250324876";"2487";"available";"2022-08-25"
"5998250324906";"2490";"4";""
"5998250324913";"2491";"available";""
"5998250324920";"2492";"available";""
"5998250324937";"2493";"7";""
"5998250324944";"2494";"available";""
"5998250324968";"2496";"available";""
"5998250324975";"2497";"available";""
"5998250325019";"2501";"14";""
"5998250325026";"2502";"1";""
"5998250325033";"2503";"available";"2022-02-21"
"5998250325040";"2504";"available";""
"5998250325071";"2507";"available";"2022-02-23"
"5998250325088";"2508";"available";"2022-02-23"
"5998250325095";"2509";"available";""
"5998250325101";"2510";"available";""
"5998250325118";"2511";"available";""
"5998250325125";"2512";"available";""
"5998250325132";"2513";"0";""
"5998250325149";"2514";"available";""
"5998250325156";"2515";"available";""
"5998250325163";"2516";"available";""
"5998250325170";"2517";"available";""
"5998250325187";"2518";"available";""
"5998250325194";"2519";"available";""
"5998250325231";"2523";"0";""
"5998250325279";"2527";"0";""
"5998250325286";"2528";"available";"2022-02-03"
"5998250325293";"2529";"available";"2022-02-03"
"5998250325309";"2530";"available";""
"5998250325316";"2531";"available";""
"5998250325323";"2532";"available";""
"5998250325385";"2538";"available";"2022-02-03"
"5998250325392";"2539";"available";""
"5998250325408";"2540";"available";""
"5998250325415";"2541";"available";""
"5998250325422";"2542";"available";""
"5998250325439";"2543";"available";"2022-05-20"
"5998250325446";"2544";"available";""
"5998250325453";"2545";"3";"2022-05-20"
"5998250325460";"2546";"available";"2022-05-20"
"5998250325477";"2547";"available";""
"5998250325484";"2548";"available";""
"5998250325491";"2549";"available";""
"5998250325507";"2550";"available";""
"5998250325514";"2551";"0";""
"5998250325521";"2552";"available";""
"5998250325538";"2553";"available";""
"5998250325545";"2554";"available";""
"5998250325552";"2555";"0";""
"5998250325569";"2556";"available";""
"5998250325576";"2557";"available";""
"5998250325583";"2558";"available";"2022-02-25"
"5998250325590";"2559";"available";"2022-02-21"
"5998250325606";"2560";"available";""
"5998250325613";"2561";"0";"2022-02-21"
"5998250325620";"2562";"available";""
"5998250325637";"2563";"available";"2022-07-20"
"5998250325644";"2564";"0";""
"5998250325651";"2565";"0";""
"5998250325668";"2566";"0";""
"5998250325675";"2567";"available";"2022-02-21"
"5998250325682";"2568";"available";"2022-02-21"
"5998250325699";"2569";"available";""
"5998250325705";"2570";"1";""
"5998250325712";"2571";"0";""
"5998250325774";"2577";"available";"2022-02-16"
"5998250325781";"2578";"available";"2022-02-16"
"5998250325798";"2579";"available";"2022-04-20"
"5998250325897";"2589";"0";""
"5998250325934";"2593";"available";""
"5998250325958";"2595";"0";""
"5998250325989";"2598";"4";"2022-02-28"
"5998250326078";"2607";"0";""
"5998250326146";"2614";"1";""
"5998250326153";"2615";"available";"2022-07-20"
"5998250326160";"2616";"available";"2022-06-20"
"5998250326177";"2617";"available";"2022-03-03"
"5998250326184";"2618";"available";"2022-06-20"
"5998250326191";"2619";"available";"2022-07-20"
"5998250326207";"2620";"available";"2022-06-20"
"5998250326214";"2621";"available";"2022-02-03"
"5998250326221";"2622";"available";"2022-02-03"
"5998250326238";"2623";"available";"2022-02-03"
"5998250326245";"2624";"available";"2022-02-03"
"5998250326252";"2625";"1";""
"5998250326276";"2627";"0";""
"5998250326283";"2628";"available";"2022-05-20"
"5998250326290";"2629";"available";"2022-05-20"
"5998250326306";"2630";"available";"2022-05-20"
"5998250326313";"2631";"available";"2022-05-20"
"5998250326320";"2632";"available";"2022-05-20"
"5998250326337";"2633";"available";"2022-06-20"
"5998250326344";"2634";"available";"2022-05-20"
"5998250326412";"2641";"available";""
"5998250326429";"2642";"available";""
"5998250326436";"2643";"available";""
"5998250326443";"2644";"available";""
"5998250326450";"2645";"available";""
"5998250326467";"2646";"available";""
"5998250326474";"2647";"available";""
"5998250326481";"2648";"available";""
"5998250326559";"2655";"available";"2022-05-20"
"5998250326566";"2656";"available";""
"5998250326573";"2657";"available";"2022-07-20"
"5998250326580";"2658";"available";""
"5998250326597";"2659";"available";""
"5998250326603";"2660";"available";""
"5998250326610";"2661";"available";""
"5998250326627";"2662";"available";""
"5998250326634";"2663";"available";""
"5998250326641";"2664";"available";""
"5998250326658";"2665";"available";""
"5998250326665";"2666";"0";"2022-02-07"
"5998250326672";"2667";"available";"2022-05-20"
"5998250326689";"2668";"available";""
"5998250326696";"2669";"available";""
"5998250326702";"2670";"available";""
"5998250326733";"2673";"12";""
"5998250326740";"2674";"available";""
"5998250326757";"2675";"available";""
"5998250326764";"2676";"0";"2022-02-10"
"5998250326771";"2677";"available";"2022-05-20"
"5998250326948";"2694";"available";""
"5998250326955";"2695";"available";""
"5998250326962";"2696";"available";""
"5998250326979";"2697";"available";"2022-04-20"
"5998250326986";"2698";"available";"2022-04-20"
"5998250326993";"2699";"available";""
"5998250327006";"2700";"available";""
"5998250327013";"2701";"0";"2022-02-25"
"5998250327020";"2702";"available";"2022-06-20"
"5998250327037";"2703";"available";""
"5998250327044";"2704";"0";""
"5998250327051";"2705";"available";""
"5998250327068";"2706";"available";"2022-07-20"
"5998250327075";"2707";"available";"2022-06-20"
"5998250327082";"2708";"available";"2022-03-03"
"5998250327099";"2709";"available";""
"5998250327136";"2713";"0";"2022-05-20"
"5998250327143";"2714";"available";"2022-05-20"
"5998250327150";"2715";"available";""
"5998250327167";"2716";"available";""
"5998250327204";"2720";"available";""
"5998250327235";"2723";"available";""
"5998250327242";"2724";"available";"2022-02-03"
"5998250327440";"2744";"available";""
"5998250327518";"2751";"0";"2022-02-25"
"5998250327525";"2752";"0";"2022-02-25"
"5998250327532";"2753";"available";"2022-03-03"
"5998250327556";"2755";"available";"2022-08-25"
"5998250327563";"2756";"available";"2022-07-20"
"5998250327570";"2757";"available";"2022-03-03"
"5998250327587";"2758";"available";"2022-06-20"
"5998250327594";"2759";"available";"2022-04-20"
"5998250327631";"2763";"available";""
"5998250327648";"2764";"available";"2022-06-20"
"5998250327662";"2766";"available";""
"5998250327723";"2772";"available";""
"5998250327747";"2774";"available";"2022-06-20"
"5998250327754";"2775";"available";"2022-04-20"
"5998250327785";"2778";"available";"2022-02-25"
"5998250327792";"2779";"available";"2022-02-25"
"5998250327808";"2780";"available";""
"5998250327839";"2783";"available";"2022-06-20"
"5998250327846";"2784";"available";"2022-08-25"
"5998250327891";"2789";"available";""
"5998250327907";"2790";"available";""
"5998250327983";"2798";"available";""
"5998250328003";"2800";"available";""
"5998250328041";"2804";"available";"2022-02-25"
"5998250328065";"2806";"available";"2022-04-20"
"5998250328089";"2808";"available";"2022-03-20"
"5998250328393";"2839";"available";"2022-06-20"
"5998250328492";"2849";"7";"2022-03-03"
"5998250328843";"2884";"0";""
"5998250328867";"2886";"0";""
"5998250328874";"2887";"0";""
"5998250328959";"2895";"0";""
"5998250328966";"2896";"0";""
"5998250328973";"2897";"0";""
"5998250328997";"2899";"1";""
"5998250329062";"2906";"0";""
"5998250329079";"2907";"5";""
"5998250329109";"2910";"available";"2022-06-20"
"5998250329307";"2930";"0";"2022-02-16"
"5998250329680";"2968";"available";""
"5998250329697";"2969";"available";"2022-02-21"
"5998250329703";"2970";"available";"2022-06-20"
"5998250329727";"2972";"available";""
"5998250329772";"2977";"0";"2022-03-20"
"5998250329826";"2982";"0";"2022-02-21"
"5998250329871";"2987";"available";"2022-02-21"
"5998250330006";"3000";"available";"2022-05-20"
"5998250330013";"3001";"available";""
"5998250330020";"3002";"available";""
"5998250330037";"3003";"available";""
"5998250330068";"3006";"available";"2022-02-21"
"5998250330075";"3007";"available";""
"5998250330082";"3008";"available";""
"5998250330099";"3009";"available";""
"5998250330105";"3010";"available";""
"5998250330150";"3015";"available";"2022-02-21"
"5998250330167";"3016";"0";"2022-02-03"
"5998250330174";"3017";"available";"2022-02-03"
"5998250330181";"3018";"available";"2022-02-03"
"5998250330198";"3019";"available";"2022-02-03"
"5998250330204";"3020";"available";"2022-03-14"
"5998250330266";"3026";"0";""
"5998250330297";"3029";"0";""
"5998250330303";"3030";"0";""
"5998250330310";"3031";"8";""
"5998250330327";"3032";"available";""
"5998250330334";"3033";"0";""
"5998250330341";"3034";"available";""
"5998250330358";"3035";"available";""
"5998250330365";"3036";"available";""
"5998250330372";"3037";"available";""
"5998250330389";"3038";"available";""
"5998250330396";"3039";"available";""
"5998250330402";"3040";"19";""
"5998250330440";"3044";"0";""
"5998250330457";"3045";"available";""
"5998250330464";"3046";"available";""
"5998250330471";"3047";"available";""
"5998250330495";"3049";"available";""
"5998250330501";"3050";"available";"2022-03-20"
"5998250330532";"3053";"available";""
"5998250330549";"3054";"available";"2022-05-20"
"5998250330563";"3056";"available";""
"5998250330570";"3057";"available";""
"5998250330587";"3058";"available";""
"5998250330594";"3059";"available";"2022-02-21"
"5998250330600";"3060";"available";""
"5998250330648";"3064";"available";"2022-04-20"
"5998250330662";"3066";"15";""
"5998250330679";"3067";"0";""
"5998250330686";"3068";"0";""
"5998250330693";"3069";"8";""
"5998250330709";"3070";"18";""
