Article;GTIN;Lifecycle;Freestock;2022-7;2022-8;2022-9
400200107;4017807368390;30;0;0;0;0
500200107;4017807368406;30;0;0;0;0
525490106;4017807371710;30;0;0;0;0
525490107;4017807371727;30;0;0;0;0
527590107;4017807371758;30;0;0;0;0
525690101;4017807372342;40;0;0;0;0
527090111;4017807372328;30;0;0;0;0
527090131;4017807372335;30;0;0;0;0
527590132;4017807480313;30;0;0;0;0
479890307;4017807372953;40;0;0;0;0
579890307;4017807372960;40;0;0;0;0
527590179;4017807373103;30;0;0;0;0
527690131;4017807372304;30;0;0;0;0
527690132;4017807372311;30;0;0;0;0
404600332;4017807377361;30;0;0;0;0
422160142;4017807377347;30;0;0;0;0
400200108;4017807378320;30;0;0;0;0
500200108;4017807378313;30;0;0;0;0
475310307;4017807380439;30;0;0;0;0
475310379;4017807380446;30;0;0;0;0
575310307;4017807380453;30;0;0;0;0
575310379;4017807380460;30;0;0;0;0
525790107;4017807385663;30;0;0;0;0
525790108;4017807385670;30;0;0;0;0
525790132;4017807385687;40;0;0;0;0
408300307;4017807510676;25;0;0;0;0
408300308;4017807510683;25;0;0;0;0
472610531;4017807387643;40;0;0;0;0
401500307;4017807388879;40;0;0;0;0
409100307;4017807389654;30;0;0;0;0
409100308;4017807389661;30;0;0;0;0
408800332;4017807390148;30;0;0;0;0
474790107;4017807390087;30;0;0;0;0
474790132;4017807390094;30;0;0;0;0
574790107;4017807390063;40;0;0;0;0
501600106;4017807390858;40;0;0;0;0
501600107;4017807390865;40;0;0;0;0
595400141;4017807391046;30;0;0;0;0
578090107;4017807391190;40;0;0;0;0
578090108;4017807391206;40;0;0;0;0
408200179;4017807392593;30;0;0;0;0
408290179;4017807392616;30;0;0;0;0
508200179;4017807392555;30;0;0;0;0
508400132;4017807387438;30;0;0;0;0
508400161;4017807387445;30;0;0;0;0
508400162;4017807387452;30;0;0;0;0
475410207;4017807398595;30;0;0;0;0
509100107;4017807398540;30;0;0;0;0
509100108;4017807398557;30;0;0;0;0
575410207;4017807398588;30;0;0;0;0
462100131;4017807398915;40;0;0;0;0
462100132;4017807398922;30;0;0;0;0
408000131;4017807407297;30;0;0;0;0
408000132;4017807407303;30;0;0;0;0
504300132;4017807467703;30;0;0;0;0
508000131;4017807407273;30;0;0;0;0
508000132;4017807407280;30;0;0;0;0
551753001;4017807407440;40;0;0;0;0
451850101;4017807407464;30;0;0;0;0
551754001;4017807407457;40;0;0;0;0
423669142;4017807408515;40;0;0;0;0
450810407;4017807415131;40;0;0;0;0
528020101;4017807409314;40;0;0;0;0
O523090132;4017807502527;30;0;0;0;0
528020142;4017807411683;40;0;0;0;0
402000142;4017807433012;30;0;0;0;0
502000142;4017807432992;30;0;0;0;0
401860142;4017807433258;30;0;0;0;0
401860186;4017807433265;30;0;0;0;0
408900331;4017807420838;40;0;0;0;0
508300131;4017807422313;30;0;0;0;0
508300132;4017807422337;30;0;0;0;0
400400132;4017807423228;30;0;0;0;0
403400317;4017807422986;30;0;0;0;0
403400354;4017807422948;30;0;0;0;0
407690906;4017807423150;30;0;0;0;0
507690606;4017807423112;30;0;0;0;0
422610531;4017807423822;30;0;0;0;0
422610532;4017807423853;30;0;0;0;0
429010107;4017807423433;40;0;0;0;0
429010132;4017807423440;40;0;0;0;0
522610331;4017807423792;30;0;0;0;0
522610332;4017807423815;30;0;0;0;0
408900342;4017807425499;40;0;0;0;0
508900231;4017807425512;40;0;0;0;0
508900242;4017807425536;40;0;0;0;0
403400167;4017807426854;30;0;0;0;0
510600132;4017807427240;30;0;0;0;0
403900201;4017807433654;30;0;0;0;0
403900211;4017807433661;30;0;0;0;0
423010208;4017807478242;40;0;0;0;0
424210308;4017807478259;40;0;0;0;0
421710107;4017807434323;40;0;0;0;0
421710142;4017807434316;40;0;0;0;0
424060142;4017807434361;30;0;0;0;0
427710532;4017807442205;30;0;0;0;0
527710332;4017807442229;30;0;0;0;0
427710505;4017807451672;30;0;0;0;0
527710305;4017807451665;30;0;0;0;0
421210107;4017807454024;30;0;0;0;0
521210107;4017807454017;30;0;0;0;0
525410132;4017807457124;40;0;0;0;0
525410187;4017807457148;40;0;0;0;0
423210542;4017807460155;40;0;0;0;0
523210242;4017807460117;40;0;0;0;0
421210108;4017807461169;30;0;0;0;0
521210108;4017807461152;30;0;0;0;0
409000167;4017807466843;30;0;0;0;0
403000132;4017807468076;30;0;0;0;0
405500367;4017807466751;30;0;0;0;0
404300332;4017807467727;30;0;0;0;0
423010204;4017807467451;40;0;0;0;0
423010207;4017807467444;40;0;0;0;0
424210304;4017807467635;30;0;0;0;0
424210307;4017807467628;30;0;0;0;0
424210332;4017807467598;30;0;0;0;0
426511831;4017807467376;40;0;0;0;0
426511832;4017807467390;30;0;0;0;0
406200532;4017807467901;40;0;0;0;0
408500531;4017807468663;40;0;0;0;0
408500542;4017807468670;30;0;0;0;0
424610132;4017807470833;30;0;0;0;0
424610179;4017807470901;30;0;0;0;0
424610131;4017807472899;40;0;0;0;0
426511807;4017807473407;40;0;0;0;0
502100130;4017807473476;30;0;0;0;0
509200132;4017807473759;40;0;0;0;0
526160142;4017807490459;30;0;0;0;0
412400107;4017807488777;30;0;0;0;0
412400108;4017807488760;30;0;0;0;0
412400131;4017807488784;30;0;0;0;0
412400132;4017807488791;30;0;0;0;0
512400107;4017807488746;30;0;0;0;0
512400108;4017807488753;30;0;0;0;0
512400131;4017807488722;30;0;0;0;0
512400132;4017807488739;30;0;0;0;0
409500167;4017807488920;30;0;0;0;0
401600131;4017807489422;30;0;0;0;0
401600132;4017807489439;30;0;0;0;0
406060142;4017807490503;30;0;0;0;0
426160142;4017807490466;30;0;0;0;0
506060142;4017807490497;30;0;0;0;0
422610589;4017807497847;30;0;0;0;0
522610389;4017807497823;30;0;0;0;0
401700317;4017807502541;30;0;0;0;0
401900367;4017807502619;30;0;0;0;0
523090131;4017807502503;30;0;0;0;0
523090132;4017807502527;30;0;0;0;0
401200101;4017807502640;30;0;0;0;0
402690167;4017807502688;30;0;0;0;0
407900332;4017807502695;30;0;0;0;0
412700132;4017807502732;30;0;0;0;0
501200101;4017807502657;30;0;0;0;0
510600101;4017807504552;30;0;0;0;0
401000224;4017807504712;30;0;0;0;0
413900132;4017807505092;30;0;0;0;0
426219107;4017807505276;25;0;0;0;0
426219131;4017807505252;30;0;0;0;0
426219132;4017807505269;30;0;0;0;0
501000224;4017807504729;30;0;0;0;0
401100111;4017807505580;30;0;0;0;0
423310107;4017807505825;30;0;0;0;0
426410130;4017807505450;30;0;0;0;0
501100111;4017807505535;30;0;0;0;0
523310107;4017807505771;30;0;0;0;0
523310108;4017807505818;30;0;0;0;0
523310132;4017807505801;30;0;0;0;0
423310108;4017807506105;30;0;0;0;0
423310132;4017807506099;30;0;0;0;0
402000132;4017807506426;30;0;0;0;0
423410107;4017807506297;30;0;0;0;0
423410131;4017807506310;30;0;0;0;0
423410132;4017807506327;30;0;0;0;0
426810131;4017807506495;25;0;0;0;0
426810132;4017807506501;25;0;0;0;0
502000132;4017807506402;30;0;0;0;0
526810131;4017807506488;25;0;0;0;0
526810132;4017807506471;25;0;0;0;0
413300107;4017807507416;25;0;0;0;0
413300108;4017807507393;25;0;0;0;0
413300132;4017807507409;25;0;0;0;0
5900011-32;4017807506952;30;0;0;0;0
5901011-32;4017807506938;30;0;0;0;0
5908011-32;4017807506976;30;0;0;0;0
593300107;4017807507379;25;0;0;0;0
593300108;4017807507386;25;0;0;0;0
593300132;4017807507362;25;0;0;0;0
510600154;4017807507522;30;0;0;0;0
461100111;4017807508673;30;0;0;0;0
511100111;4017807508710;30;0;0;0;0
526510107;4017807510140;30;0;0;0;0
526510108;4017807510157;30;0;0;0;0
526510142;4017807510164;30;0;0;0;0
526510104;4017807525373;25;0;0;0;0
579790132;4017807452549;35;0;0;0;0
5028010-01;4017807051414;30;0;0;0;0
5028010-02;4017807051421;30;0;0;0;0
5028010-17;4017807051438;30;0;0;0;0
5028010-47;4017807051445;30;0;0;0;0
5029010-01;4017807051377;30;0;0;0;0
5029010-47;4017807051407;30;0;0;0;0
522520102;4017807226775;30;0;0;0;0
522520187;4017807226782;30;0;0;0;0
802400101;4017807227543;30;0;0;0;0
802400107;4017807231335;30;0;0;0;0
802400201;4017807227550;30;0;0;0;0
802400207;4017807231359;30;0;0;0;0
802400301;4017807227567;30;0;0;0;0
802400307;4017807231373;30;0;0;0;0
802430401;4017807227574;30;0;0;0;0
802430407;4017807231397;30;0;0;0;0
818000206;4017807203059;40;0;0;0;0
818000306;4017807203066;40;0;0;0;0
818070106;4017807203042;30;0;0;0;0
821410305;4017807220902;30;0;0;0;0
821410405;4017807220919;30;0;0;0;0
821410605;4017807220933;30;0;0;0;0
821430405;4017807220926;30;0;0;0;0
821470105;4017807220889;30;0;0;0;0
821470205;4017807220896;30;0;0;0;0
8911211-07;4017807118780;30;0;0;0;0
528380107;4017807245899;40;0;0;0;0
824810107;4017807257526;40;0;0;0;0
824810207;4017807257540;40;0;0;0;0
824810307;4017807257564;40;0;0;0;0
824810407;4017807257588;40;0;0;0;0
824810128;4017807257809;40;0;0;0;0
824810228;4017807257816;40;0;0;0;0
824810328;4017807257823;40;0;0;0;0
824810428;4017807257830;40;0;0;0;0
871410207;4017807261837;40;0;0;0;0
871410307;4017807261844;40;0;0;0;0
871010107;4017807281637;30;0;0;0;0
871010108;4017807281644;30;0;0;0;0
871010207;4017807281651;30;0;0;0;0
871010208;4017807281668;30;0;0;0;0
871010307;4017807281675;30;0;0;0;0
871010308;4017807281682;30;0;0;0;0
871010407;4017807281712;30;0;0;0;0
871010408;4017807281729;30;0;0;0;0
871010607;4017807281736;30;0;0;0;0
871010608;4017807281743;30;0;0;0;0
871090307;4017807281699;30;0;0;0;0
871090308;4017807281705;30;0;0;0;0
871510207;4017807284904;30;0;0;0;0
871510407;4017807284966;30;0;0;0;0
871510607;4017807284980;30;0;0;0;0
871570107;4017807284898;30;0;0;0;0
871590307;4017807284942;30;0;0;0;0
775910506;4017807285994;40;0;0;0;0
770010587;4017807287196;35;0;0;0;0
778210506;4017807281576;40;0;0;0;0
802500178;4017807299519;30;0;0;0;0
802500278;4017807299526;30;0;0;0;0
802500378;4017807299540;30;0;0;0;0
870610207;4017807299632;40;0;0;0;0
873110307;4017807302615;30;0;0;0;0
873110331;4017807302622;30;0;0;0;0
873110407;4017807302639;30;0;0;0;0
873110431;4017807302646;30;0;0;0;0
873110607;4017807302653;30;0;0;0;0
873110631;4017807302660;30;0;0;0;0
873170107;4017807302578;30;0;0;0;0
873170131;4017807302585;30;0;0;0;0
873170207;4017807302592;30;0;0;0;0
873170231;4017807302608;30;0;0;0;0
227280101;4017807298253;40;0;0;0;0
779310707;4017807336900;40;0;0;0;0
879310207;4017807336832;40;0;0;0;0
872110307;4017807338331;40;0;0;0;0
827830431;4017807383843;40;0;0;0;0
827830432;4017807383850;40;0;0;0;0
827890131;4017807383751;40;0;0;0;0
827890132;4017807383768;40;0;0;0;0
827890231;4017807383782;40;0;0;0;0
827890232;4017807383799;40;0;0;0;0
827890331;4017807383812;40;0;0;0;0
827890332;4017807383829;40;0;0;0;0
803000107;4017807348262;30;0;0;0;0
803000207;4017807348279;30;0;0;0;0
803000307;4017807348286;30;0;0;0;0
803000407;4017807348309;40;0;0;0;0
803000607;4017807348293;40;0;0;0;0
803080107;4017807348330;40;0;0;0;0
803090307;4017807348323;30;0;0;0;0
800300132;4017807351392;30;0;0;0;0
800300232;4017807351415;30;0;0;0;0
800300432;4017807351644;30;0;0;0;0
803400167;4017807430196;30;0;0;0;0
803400267;4017807430202;30;0;0;0;0
803400367;4017807430219;30;0;0;0;0
803100104;4017807353235;40;0;0;0;0
803100204;4017807353259;40;0;0;0;0
803100207;4017807353266;40;0;0;0;0
803100304;4017807353273;40;0;0;0;0
803100404;4017807353297;40;0;0;0;0
802530478;4017807353808;40;0;0;0;0
805000230;4017807353747;40;0;0;0;0
891010107;4017807358049;30;0;0;0;0
891770107;4017807358162;30;0;0;0;0
899670107;4017807358155;30;0;0;0;0
828510331;4017807378221;40;0;0;0;0
828510431;4017807378245;40;0;0;0;0
828510531;4017807378269;40;0;0;0;0
828530531;4017807378283;30;0;0;0;0
828570231;4017807378207;40;0;0;0;0
880430306;4017807508369;25;0;0;0;0
850010131;4017807389890;40;0;0;0;0
850010132;4017807389906;40;0;0;0;0
850010331;4017807389937;40;0;0;0;0
850010332;4017807389944;40;0;0;0;0
850010231;4017807389913;40;0;0;0;0
850010232;4017807389920;40;0;0;0;0
803500131;4017807408201;30;0;0;0;0
803500132;4017807408225;30;0;0;0;0
803500231;4017807408232;30;0;0;0;0
803500232;4017807408249;30;0;0;0;0
803500331;4017807408256;30;0;0;0;0
803500332;4017807408263;30;0;0;0;0
803590431;4017807408294;30;0;0;0;0
803590432;4017807408300;30;0;0;0;0
850110231;4017807408379;40;0;0;0;0
850110232;4017807408416;40;0;0;0;0
850110432;4017807408423;40;0;0;0;0
850190331;4017807408386;40;0;0;0;0
850190332;4017807408430;40;0;0;0;0
802400124;4017807408621;30;0;0;0;0
802400132;4017807408614;30;0;0;0;0
802400224;4017807408645;30;0;0;0;0
802400232;4017807408638;30;0;0;0;0
802400324;4017807408669;30;0;0;0;0
802400332;4017807408652;30;0;0;0;0
802430424;4017807408683;30;0;0;0;0
802430432;4017807408676;30;0;0;0;0
800500407;4017807422603;40;0;0;0;0
800590304;4017807422597;40;0;0;0;0
800590307;4017807422580;40;0;0;0;0
800570104;4017807427318;40;0;0;0;0
800570207;4017807427370;40;0;0;0;0
805300188;4017807445183;30;0;0;0;0
805300288;4017807445190;30;0;0;0;0
805300388;4017807445206;30;0;0;0;0
805300488;4017807445213;30;0;0;0;0
800600131;4017807446265;40;0;0;0;0
800600231;4017807446272;40;0;0;0;0
800600431;4017807446296;40;0;0;0;0
800690331;4017807446289;40;0;0;0;0
800600132;4017807451726;40;0;0;0;0
800600432;4017807451788;40;0;0;0;0
800690332;4017807451764;40;0;0;0;0
800260142;4017807453133;30;0;0;0;0
800260342;4017807453157;30;0;0;0;0
804300332;4017807467666;30;0;0;0;0
804300432;4017807467680;30;0;0;0;0
804370132;4017807467604;30;0;0;0;0
804370232;4017807467642;30;0;0;0;0
800700107;4017807469103;30;0;0;0;0
800700131;4017807469127;30;0;0;0;0
800700132;4017807469141;30;0;0;0;0
800700207;4017807469165;30;0;0;0;0
800700231;4017807469202;30;0;0;0;0
800700232;4017807469226;30;0;0;0;0
800700307;4017807469264;30;0;0;0;0
800700331;4017807469288;30;0;0;0;0
800700332;4017807469301;30;0;0;0;0
800700407;4017807469325;30;0;0;0;0
800700431;4017807469349;30;0;0;0;0
800700432;4017807469363;30;0;0;0;0
78170107;4017807471663;30;0;0;0;0
78240107;4017807471694;30;0;0;0;0
78240131;4017807471700;30;0;0;0;0
78240132;4017807471724;30;0;0;0;0
77020131;4017807472028;30;0;0;0;0
77020132;4017807472035;30;0;0;0;0
77020187;4017807472042;30;0;0;0;0
78010107;4017807471946;30;0;0;0;0
78010131;4017807471922;30;0;0;0;0
78010132;4017807471939;30;0;0;0;0
78070107;4017807472073;30;0;0;0;0
78070131;4017807472080;30;0;0;0;0
78070132;4017807472103;30;0;0;0;0
78330101;4017807471977;30;0;0;0;0
78330111;4017807471991;30;0;0;0;0
78330179;4017807472295;30;0;0;0;0
812400107;4017807487947;30;0;0;0;0
812400131;4017807487961;30;0;0;0;0
812400132;4017807487954;30;0;0;0;0
812400207;4017807487978;30;0;0;0;0
812400231;4017807487992;30;0;0;0;0
812400232;4017807487985;30;0;0;0;0
812400307;4017807488005;30;0;0;0;0
812400331;4017807488029;30;0;0;0;0
812400332;4017807488012;30;0;0;0;0
812400407;4017807488036;30;0;0;0;0
812400431;4017807488067;30;0;0;0;0
812400432;4017807488043;30;0;0;0;0
802400104;4017807490534;30;0;0;0;0
802400204;4017807490558;30;0;0;0;0
802400304;4017807490572;30;0;0;0;0
802430404;4017807490596;30;0;0;0;0
801900167;4017807502558;30;0;0;0;0
801900267;4017807502565;30;0;0;0;0
801900367;4017807502589;30;0;0;0;0
78150107;4017807505894;25;0;0;0;0
78150131;4017807505870;25;0;0;0;0
78150132;4017807505887;25;0;0;0;0
78030131;4017807505900;25;0;0;0;0
78030132;4017807505917;25;0;0;0;0
78030187;4017807505924;25;0;0;0;0
78430132;4017807506020;25;0;0;0;0
880400106;4017807508031;25;0;0;0;0
880400132;4017807508048;25;0;0;0;0
880400406;4017807508383;25;0;0;0;0
880400432;4017807508390;25;0;0;0;0
880430332;4017807508376;30;0;0;0;0
960-28;4017807207514;40;0;0;0;0
962-28;4017807207521;30;0;0;0;0
981-22;4017807170900;40;0;0;0;0
983-18;4017807084672;35;0;0;0;0
965-52;4017807243819;40;0;0;0;0
983-40;4017807240566;30;0;0;0;0
989-40;4017807240597;30;0;0;0;0
990-40;4017807240610;30;0;0;0;0
983-43;4017807260540;30;0;0;0;0
989-43;4017807260557;30;0;0;0;0
986-40;4017807268782;30;0;0;0;0
986-43;4017807268799;30;0;0;0;0
955-50;4017807277074;30;0;0;0;0
955-55;4017807277098;30;0;0;0;0
956-30;4017807277050;30;0;0;0;0
959-745;4017807277715;30;0;0;0;0
983-60;4017807279214;30;0;0;0;0
983-63;4017807279221;30;0;0;0;0
987-60;4017807279252;30;0;0;0;0
989-60;4017807279238;30;0;0;0;0
989-63;4017807279245;30;0;0;0;0
986-60;4017807280647;30;0;0;0;0
986-63;4017807280654;30;0;0;0;0
987-400;4017807287509;30;0;0;0;0
988-600;4017807287516;30;0;0;0;0
988-679;4017807287530;30;0;0;0;0
989-400;4017807287486;30;0;0;0;0
989-479;4017807287523;30;0;0;0;0
990-400;4017807287493;30;0;0;0;0
987-600;4017807288056;30;0;0;0;0
987-679;4017807288049;30;0;0;0;0
929-220;4017807293319;30;0;0;0;0
956-55;4017807300369;30;0;0;0;0
983-66;4017807300345;30;0;0;0;0
988-10;4017807300338;30;0;0;0;0
989-66;4017807300352;30;0;0;0;0
983-400;4017807302097;30;0;0;0;0
987-2400;4017807303933;30;0;0;0;0
907-879;4017807382662;40;0;0;0;0
901-479;4017807351446;30;0;0;0;0
902-479;4017807351453;30;0;0;0;0
903-479;4017807351460;30;0;0;0;0
904-479;4017807351477;30;0;0;0;0
905-479;4017807351484;40;0;0;0;0
929-230;4017807355000;30;0;0;0;0
983-4470;4017807358940;30;0;0;0;0
985-6810;4017807358759;30;0;0;0;0
986-6810;4017807358766;30;0;0;0;0
987-6810;4017807358735;30;0;0;0;0
989-4470;4017807358926;30;0;0;0;0
990-4470;4017807358933;30;0;0;0;0
956-5736;4017807380057;30;0;0;0;0
956-5936;4017807380071;30;0;0;0;0
987-6700;4017807387636;30;0;0;0;0
956-88;4017807388350;40;0;0;0;0
983-88;4017807388367;40;0;0;0;0
987-88;4017807388374;40;0;0;0;0
929-2300;4017807394924;30;0;0;0;0
983-410;4017807394900;30;0;0;0;0
983-56;4017807394863;30;0;0;0;0
987-410;4017807394917;30;0;0;0;0
988-110;4017807394894;30;0;0;0;0
988-700;4017807394887;30;0;0;0;0
989-56;4017807394870;30;0;0;0;0
906-854;4017807407334;40;0;0;0;0
901-454;4017807412666;40;0;0;0;0
902-454;4017807412680;30;0;0;0;0
903-454;4017807412703;30;0;0;0;0
904-454;4017807412727;40;0;0;0;0
905-454;4017807412741;40;0;0;0;0
988-654;4017807416220;30;0;0;0;0
986-710;4017807433463;30;0;0;0;0
988-710;4017807433449;30;0;0;0;0
956-509;4017807508987;30;0;0;0;0
983-200;4017807508840;30;0;0;0;0
983-279;4017807508857;30;0;0;0;0
983-3200;4017807508901;30;0;0;0;0
983-3279;4017807508932;30;0;0;0;0
983-509;4017807508963;30;0;0;0;0
987-909;4017807508956;30;0;0;0;0
989-200;4017807508864;30;0;0;0;0
989-279;4017807508871;30;0;0;0;0
989-3200;4017807508918;30;0;0;0;0
989-3279;4017807508925;30;0;0;0;0
989-509;4017807508970;30;0;0;0;0
990-200;4017807508895;30;0;0;0;0
990-279;4017807508888;30;0;0;0;0
956-330;4017807509151;30;0;0;0;0
956-355;4017807509144;30;0;0;0;0
983-4790;4017807509137;30;0;0;0;0
986-6790;4017807509120;30;0;0;0;0
987-2479;4017807509113;30;0;0;0;0
987-260;4017807509090;30;0;0;0;0
987-479;4017807509106;30;0;0;0;0
989-4790;4017807509083;30;0;0;0;0
990-4790;4017807509076;30;0;0;0;0
420060142;4017807241792;30;0;0;0;0
420060187;4017807241808;30;0;0;0;0
420160142;4017807241594;30;0;0;0;0
420260142;4017807241624;30;0;0;0;0
420360142;4017807241655;30;0;0;0;0
520060142;4017807241563;30;0;0;0;0
520060187;4017807241570;30;0;0;0;0
520160142;4017807241600;30;0;0;0;0
520260142;4017807241631;30;0;0;0;0
520360142;4017807241662;30;0;0;0;0
420760142;4017807259087;30;0;0;0;0
520760142;4017807259100;30;0;0;0;0
421169142;4017807279306;30;0;0;0;0
421260142;4017807281507;40;0;0;0;0
521260142;4017807281521;30;0;0;0;0
421560142;4017807282399;30;0;0;0;0
421560242;4017807282405;30;0;0;0;0
421660242;4017807291551;30;0;0;0;0
521660242;4017807291568;30;0;0;0;0
421760142;4017807303582;30;0;0;0;0
521760142;4017807303575;30;0;0;0;0
421960128;4017807331271;40;0;0;0;0
422060142;4017807337648;30;0;0;0;0
522060142;4017807337631;30;0;0;0;0
422260142;4017807382600;30;0;0;0;0
522260142;4017807382594;30;0;0;0;0
422360142;4017807384338;30;0;0;0;0
522360142;4017807384345;30;0;0;0;0
421160142;4017807351583;30;0;0;0;0
522160142;4017807377330;30;0;0;0;0
523669142;4017807408508;40;0;0;0;0
422260124;4017807410570;30;0;0;0;0
522260124;4017807410563;30;0;0;0;0
404160124;4017807413953;30;0;0;0;0
404160142;4017807413960;30;0;0;0;0
504160124;4017807413977;30;0;0;0;0
504160142;4017807413991;30;0;0;0;0
501860142;4017807433234;30;0;0;0;0
501860186;4017807433241;30;0;0;0;0
524060142;4017807434354;30;0;0;0;0
404960142;4017807445176;30;0;0;0;0
422167142;4017807445398;30;0;0;0;0
424067142;4017807445404;30;0;0;0;0
402360124;4017807453102;30;0;0;0;0
402360142;4017807453119;30;0;0;0;0
404260142;4017807453232;30;0;0;0;0
502360124;4017807453072;30;0;0;0;0
502360142;4017807453096;30;0;0;0;0
504260142;4017807453218;30;0;0;0;0
426360142;4017807492385;30;0;0;0;0
426369142;4017807492392;30;0;0;0;0
526360142;4017807492361;30;0;0;0;0
526369142;4017807492378;30;0;0;0;0
401860130;4017807492897;30;0;0;0;0
407360142;4017807492729;30;0;0;0;0
409660130;4017807492828;30;0;0;0;0
426260142;4017807492576;30;0;0;0;0
473360442;4017807492767;30;0;0;0;0
473369442;4017807492781;30;0;0;0;0
501860130;4017807492873;30;0;0;0;0
507360142;4017807492705;30;0;0;0;0
509660130;4017807492804;30;0;0;0;0
526260142;4017807492569;30;0;0;0;0
410860142;4017807506167;30;0;0;0;0
411060142;4017807506211;30;0;0;0;0
411060342;4017807506228;30;0;0;0;0
9960-07;4017807259360;30;0;0;0;0
9961-11;4017807305777;30;0;0;0;0
9962-11;4017807305784;30;0;0;0;0
9963-11;4017807305791;30;0;0;0;0
92945;4017807478174;30;0;0;0;0
703031;4017807471397;30;0;0;0;0
9965-32;4017807472349;30;0;0;0;0
703032;4017807471403;30;0;0;0;0
703087;4017807471410;30;0;0;0;0
703131;4017807471427;30;0;0;0;0
703132;4017807471434;30;0;0;0;0
703187;4017807471441;30;0;0;0;0
703231;4017807471458;30;0;0;0;0
703232;4017807471465;30;0;0;0;0
703287;4017807471472;30;0;0;0;0
703331;4017807471489;30;0;0;0;0
703332;4017807471502;30;0;0;0;0
703387;4017807471519;30;0;0;0;0
703952;4017807471533;30;0;0;0;0
9964-42;4017807445299;30;0;0;0;0
700131;4017807470161;30;0;0;0;0
700132;4017807470178;30;0;0;0;0
700187;4017807470246;30;0;0;0;0
700231;4017807470277;30;0;0;0;0
700232;4017807470307;30;0;0;0;0
700287;4017807470253;30;0;0;0;0
701031;4017807470321;30;0;0;0;0
701032;4017807470338;30;0;0;0;0
701087;4017807470345;30;0;0;0;0
701231;4017807470352;30;0;0;0;0
701232;4017807470369;30;0;0;0;0
701287;4017807470376;30;0;0;0;0
702031;4017807470383;30;0;0;0;0
702032;4017807470390;30;0;0;0;0
702087;4017807470406;30;0;0;0;0
702131;4017807470475;30;0;0;0;0
702132;4017807470482;30;0;0;0;0
702187;4017807470499;30;0;0;0;0
702231;4017807470505;30;0;0;0;0
702232;4017807470543;30;0;0;0;0
702287;4017807470550;30;0;0;0;0
702331;4017807470567;30;0;0;0;0
702332;4017807470574;30;0;0;0;0
702387;4017807470581;30;0;0;0;0
702431;4017807470598;30;0;0;0;0
702432;4017807470604;30;0;0;0;0
702487;4017807470611;35;0;0;0;0
702531;4017807470628;30;0;0;0;0
702532;4017807470635;30;0;0;0;0
702587;4017807470642;30;0;0;0;0
701131;4017807474824;30;0;0;0;0
701132;4017807474831;30;0;0;0;0
701187;4017807474848;30;0;0;0;0
702231A;4017807474855;30;0;0;0;0
702232A;4017807474862;30;0;0;0;0
702287A;4017807474879;30;0;0;0;0
703431;4017807474886;30;0;0;0;0
703531;4017807474893;30;0;0;0;0
703532;4017807474909;30;0;0;0;0
703587;4017807474916;30;0;0;0;0
702331A;4017807482171;30;0;0;0;0
702332A;4017807482188;30;0;0;0;0
702387A;4017807482195;30;0;0;0;0
92105;4017807083231;35;0;0;0;0
92125;4017807083439;35;0;0;0;0
92126;4017807083446;35;0;0;0;0
9214-24;4017807204957;35;0;0;0;0
92151;4017807083699;35;0;0;0;0
92169-06;4017807185195;35;0;0;0;0
92174;4017807092677;30;0;0;0;0
9218-01;4017807200652;35;0;0;0;0
92235;4017807194128;35;0;0;0;0
92237;4017807194142;35;0;0;0;0
92247;4017807215786;35;0;0;0;0
92252;4017807194944;35;0;0;0;0
92258-25;4017807198652;35;0;0;0;0
92258-30;4017807198669;35;0;0;0;0
92258-40;4017807198676;35;0;0;0;0
92259-20;4017807198713;35;0;0;0;0
92259-30;4017807198683;35;0;0;0;0
92260;4017807198799;35;0;0;0;0
92270-01;4017807198980;30;0;0;0;0
92270-12;4017807199000;35;0;0;0;0
92270-15;4017807199017;35;0;0;0;0
92270-24;4017807200560;35;0;0;0;0
92271-06;4017807199048;35;0;0;0;0
92271-07;4017807199031;30;0;0;0;0
92271-18;4017807199055;30;0;0;0;0
92274;4017807199109;35;0;0;0;0
92274-01;4017807199116;35;0;0;0;0
92275;4017807199123;35;0;0;0;0
92287S-02;4017807200782;35;0;0;0;0
9231;4017807030945;35;0;0;0;0
9232;4017807082975;35;0;0;0;0
92324;4017807204964;35;0;0;0;0
92335;4017807209716;35;0;0;0;0
92352;4017807211030;35;0;0;0;0
92352-01;4017807211047;35;0;0;0;0
92377;4017807213386;35;0;0;0;0
92377-01;4017807213393;35;0;0;0;0
92379;4017807213850;30;0;0;0;0
92383;4017807215526;30;0;0;0;0
92383-01;4017807215533;35;0;0;0;0
92391;4017807217148;35;0;0;0;0
92392;4017807217681;35;0;0;0;0
92395;4017807217759;35;0;0;0;0
92396;4017807218978;35;0;0;0;0
92407;4017807219425;35;0;0;0;0
92407-01;4017807219432;35;0;0;0;0
92413;4017807220216;35;0;0;0;0
92426;4017807222074;35;0;0;0;0
9243;4017807083033;30;0;0;0;0
92439;4017807228335;35;0;0;0;0
92460;4017807230536;35;0;0;0;0
92463;4017807230574;35;0;0;0;0
92465;4017807230642;35;0;0;0;0
92465-02;4017807230659;35;0;0;0;0
92471A;4017807230758;35;0;0;0;0
92472;4017807230888;35;0;0;0;0
92476;4017807231601;40;0;0;0;0
92480;4017807233322;35;0;0;0;0
92492;4017807234657;35;0;0;0;0
